0.145195,0.00259036,0.999,0.999,0.999,0.999,0.999,0.971483,0.999,0.560536,0.999,0.001,0.757678,0.998679,0.999,0.999,0.999,0.001,0.825941,0.993712,0.0869643,0.999,0.518788,0.519907,0.999,0.999,0.911261,0.638249,0.918006,0.999,0.001,nan,0.999,0.805428,0.001,0.3041,0.627373,0.999,0.795928,0.508444,0.001,0.00283778,0.900123,0.999,0.331653,0.001,0.999,0.999,0.001,0.999,0.889459,0.998266
0.879785,0.0168201,0.915796,0.999,0.859077,0.631752,0.00312844,0.001,0.999,0.778485,0.999,0.001,0.999,0.907559,0.999,0.0179323,0.186425,0.999,0.91732,0.999,0.999,0.0114176,0.999,0.999,0.728982,0.999,0.752313,0.999,0.141218,0.95603,0.962324,0.999,0.886866,0.999,0.999,0.001,0.0851836,0.999,0.999,0.867544,0.149684,0.001,0.706715,0.620869,0.999,0.999,0.814619,0.719881,0.676407,0.437646,0.999,0.501346
0.999,0.001,0.999,0.856301,0.475187,0.999,0.971424,0.999,0.718854,nan,0.0242426,0.999,0.354681,0.57431,nan,nan,0.852085,0.333122,nan,0.999,0.750323,0.350005,0.999,0.542175,0.442796,0.903643,0.0419175,0.365107,0.001,0.588356,0.001,0.415895,0.976995,nan,0.731726,0.999,nan,0.999,0.686082,0.001,0.271233,nan,0.262495,0.489714,0.999,0.001,0.056765,0.709765,0.001,0.001,0.998329,0.644911
0.999,0.999,0.704807,0.999,0.743549,0.999,0.999,0.732146,0.999,0.75245,0.802524,0.553792,nan,0.999,0.998793,0.547945,0.999,0.999,0.999,0.811046,0.999,0.473477,0.928391,0.535331,0.999,nan,0.001,0.636956,nan,nan,0.999,0.673058,0.655416,0.001,0.599266,0.709616,0.0104382,0.950451,0.999,0.67872,0.00368164,0.964218,0.999,0.999,0.999,0.999,0.943222,0.901302,0.999,0.897548,nan,0.999
0.999,0.001,0.796715,0.001,0.999,0.999,0.001,0.001,0.999,nan,0.455324,0.999,0.001,0.999,0.997082,0.590715,nan,0.813561,nan,0.535745,0.999,0.937787,0.964108,0.415852,0.999,0.999,0.999,0.785248,0.0105189,0.569451,0.23211,0.567007,nan,0.999,0.962566,0.909566,0.832151,nan,0.999,0.999,0.001,0.999,nan,0.966127,0.516225,0.684683,0.999,0.999,0.001,0.999,0.999,nan
0.423409,0.615724,0.381731,nan,0.001,0.999,nan,0.999,0.97201,0.001,0.001,nan,0.999,0.939554,0.999,0.999,0.001,0.995431,0.693817,nan,0.999,0.001,0.0132544,0.183436,0.890701,0.503425,0.995752,0.999,0.999,0.999,0.999,0.996502,0.999,0.999,0.999,nan,0.261892,nan,0.001,0.112825,0.999,0.609763,0.999,0.853117,0.999,0.652372,0.0122837,0.999,nan,0.999,0.883117,0.999
nan,0.999,0.999,0.993728,0.999,0.999,0.84583,0.001,0.999,0.995364,nan,0.775925,0.001,0.001,0.999,0.999,0.999,0.912552,0.999,0.826395,nan,0.999,0.001,0.00144854,nan,0.001,0.999,0.999,0.993603,nan,0.999,0.953589,0.999,nan,0.999,0.999,0.907263,0.999,0.89674,nan,0.564329,0.999,0.418389,0.534138,0.001,0.999,0.582921,0.999,0.999,nan,0.00817192,0.343707
0.999,0.999,0.793457,0.999,0.872267,nan,nan,0.999,0.825338,0.999,0.577072,0.00207714,0.0757074,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.637031,0.843032,0.999,nan,0.999,0.999,nan,0.907676,0.872668,0.408964,0.999,0.999,0.00353842,0.999,0.999,0.930803,0.999,0.001,0.999,0.999,0.124711,nan,0.001,0.001,0.999,0.962479,0.659212,0.472984,0.949999,0.691994
0.813146,0.999,0.887078,0.999,0.999,0.999,0.001,0.999,0.001,0.449061,0.999,0.999,0.928772,0.810773,0.740977,0.91257,0.001,0.999,0.999,0.999,0.124374,nan,0.0232323,0.175305,0.999,0.41313,0.65405,nan,0.996524,0.0142916,nan,0.999,0.385461,0.999,0.999,0.688505,0.001,nan,0.233635,0.999,0.84608,nan,0.963214,0.0015755,0.999,0.999,0.999,0.959015,0.829651,0.999,0.893053,0.00636624
0.612859,0.999,0.93783,0.723305,0.999,0.176884,0.999,0.89748,0.999,0.84238,0.999,0.001,0.001,0.001,0.805031,0.999,0.999,0.001,0.999,0.999,0.435048,0.999,nan,0.993389,0.997311,0.654073,0.999,0.467123,0.541659,nan,nan,0.001,0.927893,0.051136,0.001,0.999,0.976191,0.015169,0.999,0.001,0.670295,0.985207,0.326835,0.753442,0.0565167,0.0176522,0.958304,nan,0.500023,0.742121,0.001,nan
0.594548,0.999,0.343827,0.999,0.999,0.999,0.999,0.999,0.831993,0.999,0.386895,0.001,0.956845,0.0501485,0.515939,0.446452,0.989679,0.999,0.969287,nan,0.001,nan,0.001,0.809965,0.864204,0.178993,0.001,0.00127208,0.001,0.871912,nan,0.001,0.0512242,0.704029,0.001,0.68017,nan,0.199069,0.999,0.001,0.999,0.001,0.999,0.129268,0.0191657,0.001,0.999,0.969945,0.964699,0.001,0.761398,0.999
0.482007,0.001,nan,0.999,0.99593,0.001,0.5471,0.999,0.999,0.395482,nan,0.994785,nan,0.265632,0.999,0.999,0.871542,0.900513,0.999,0.999,0.950669,0.999,0.464063,0.001,0.235558,0.001,0.999,0.889914,0.876407,0.999,nan,0.999,0.522961,0.818594,0.922998,0.999,0.001,nan,0.748037,0.836348,0.999,nan,0.999,0.964655,0.466547,0.999,nan,0.997722,0.698822,0.393166,0.999,0.745717
0.522763,0.751896,0.999,0.735922,0.514351,0.724443,0.999,0.267101,0.001,0.980508,0.999,0.999,0.941128,0.917408,0.997057,nan,0.543512,0.999,0.999,0.999,0.999,0.519619,0.001,0.300648,0.001,0.290586,0.768913,0.647305,0.94418,0.999,0.592278,0.996802,0.471308,0.001,nan,0.999,0.913278,0.212042,0.903288,0.999,0.568575,0.991455,0.920172,0.999,0.312155,0.607007,0.999,nan,nan,0.001,0.73511,0.999
0.398712,nan,0.999,nan,0.998792,0.999,0.83617,0.999,0.398324,0.727045,0.783915,0.652712,0.001,0.867896,0.4541,0.999,0.999,0.999,0.0123142,nan,0.001,0.753286,0.999,0.391567,0.247405,0.999,0.604624,0.999,0.946834,0.999,0.91494,0.992211,0.999,0.945903,0.547988,0.999,0.999,0.998963,0.999,0.734011,0.999,0.985185,0.999,0.300011,0.0471202,0.463819,0.972183,0.999,nan,0.999,0.999,nan
0.687964,0.999,0.001,0.987671,0.688971,0.001,0.999,0.999,0.427765,0.999,0.999,0.38572,0.999,0.10657,0.436737,0.112361,0.999,0.999,nan,0.999,0.985626,0.533083,0.999,0.816616,0.999,0.0113066,0.042798,0.905995,0.788066,nan,0.001,0.984192,0.999,0.999,nan,0.985617,0.714623,0.967845,0.0190142,0.999,0.980012,0.999,0.977197,0.011619,0.996431,0.171864,nan,0.999,0.985859,0.999,0.999,0.001
0.00902641,0.999,0.999,0.001,0.892993,0.999,0.999,0.999,0.999,0.999,0.001,0.998362,0.999,0.845526,0.001,0.001,0.001,0.571887,nan,0.863653,0.995833,0.999,0.999,0.987406,nan,0.999,0.999,0.999,0.940226,0.983871,0.999,0.999,0.220719,0.368244,0.999,0.999,nan,0.001,0.113966,0.902914,0.999,0.001,0.455287,0.998041,0.954637,0.999,0.999,0.999,0.862785,0.001,0.533917,0.999
0.999,0.999,nan,0.001,0.999,0.999,0.001,0.999,0.999,0.999,0.999,0.999,0.999,0.975321,0.999,nan,0.999,0.483488,0.001,0.892042,0.86461,0.999,0.999,0.905562,0.999,0.990984,0.001,0.973399,0.999,0.772516,0.728045,nan,0.17219,0.826527,0.999,0.918773,0.815655,0.728414,0.999,0.001,0.998322,0.268448,0.001,0.97279,nan,0.999,0.485021,0.999,0.694602,0.208805,0.595115,0.755643
nan,0.999,0.999,0.602664,0.001,0.186956,nan,0.001,0.250012,0.816212,0.999,0.978353,nan,0.999,0.99755,0.999,nan,0.999,0.001,nan,0.991019,0.001,0.999,0.999,0.514753,0.927903,0.871917,0.999,0.95094,0.410011,0.220204,nan,0.999,0.001,0.999,0.430069,0.355525,0.001,0.152588,nan,0.999,nan,0.999,0.001,0.796852,0.00221669,nan,0.749399,0.999,0.999,0.999,0.599116
0.999,0.60664,0.001,0.001,0.19723,0.999,0.487859,0.778168,0.999,0.710243,nan,0.999,nan,0.999,0.999,0.001,0.889056,0.909975,0.336019,0.916041,0.999,0.680174,0.843833,0.999,0.63888,0.001,0.999,0.001,0.960264,0.999,0.587902,0.999,0.001,0.575812,0.630311,0.999,0.339581,0.967423,0.001,nan,0.001,0.326221,0.999,0.999,0.874491,0.999,0.001,0.0690418,0.921168,0.999,0.752636,0.997399
0.999,nan,0.62733,0.25467,0.00707569,0.999,0.974257,nan,0.616914,0.879406,0.999,0.543357,0.00735911,0.992261,0.826597,0.986035,0.999,0.787635,0.999,0.001,0.972395,0.001,0.001,0.999,0.846962,0.944909,0.999,0.999,0.481873,0.999,0.729111,0.999,nan,nan,0.999,0.999,0.999,0.00766356,0.0231938,nan,0.999,0.999,0.999,0.925598,0.582302,0.990144,0.999,0.53698,0.872453,0.0326162,0.001,0.001
0.001,0.611528,0.995962,0.999,0.48494,0.999,nan,0.266482,0.0410619,0.435221,0.999,nan,0.001,nan,0.733315,0.999,0.001,0.481527,0.986552,0.00130591,0.991721,0.999,0.999,0.999,0.879824,0.158537,0.999,0.521257,0.988314,0.999,0.400522,nan,0.001,0.999,nan,0.999,0.999,nan,0.999,0.803668,0.0100737,0.999,0.157652,0.999,0.999,nan,0.001,0.999,0.994267,0.001,0.999,0.999
0.684509,0.001,0.299144,0.001,0.999,0.999,0.001,0.833811,0.76423,0.001,0.999,0.630862,nan,0.999,0.999,0.999,0.944573,0.658776,0.0853597,0.999,0.999,0.968296,0.001,0.999,0.997615,0.001,nan,0.336644,0.0714515,0.462817,nan,0.00452207,0.921994,0.001,0.156306,0.001,0.999,0.999,0.512128,nan,0.001,0.995933,0.999,0.998375,0.993111,0.999,0.4443,nan,0.999,0.999,nan,0.322303
0.750798,0.001,0.210033,0.84815,0.999,0.001,0.999,0.96323,0.001,0.733269,0.0988936,0.969079,0.001,0.999,0.999,0.001,0.001,0.999,0.00423073,0.999,0.999,0.999,nan,nan,0.999,0.999,nan,0.999,0.775866,0.999,nan,0.999,0.660628,nan,0.00216737,nan,nan,nan,0.999,0.999,0.00108145,0.962927,0.995949,nan,0.999,0.377188,0.61879,0.999,nan,0.999,0.965478,nan
0.999,0.999,0.999,0.996208,0.174282,nan,nan,0.999,0.980498,0.721143,0.365803,0.940303,0.999,0.85139,0.744992,0.95102,nan,nan,0.999,0.704648,0.660731,nan,0.135916,0.996164,0.903812,0.923103,0.565528,nan,0.670585,0.107254,0.999,0.412496,0.999,0.999,0.999,0.434956,nan,0.820474,0.001,0.999,0.00882977,0.691568,0.999,0.330834,0.999,0.967172,0.999,0.827496,0.991467,0.999,0.999,0.254512
0.689914,0.999,0.999,0.999,0.999,0.677486,0.102725,0.999,0.999,0.999,0.999,nan,0.32888,0.67898,nan,0.998428,0.915591,0.999,0.999,0.999,0.701455,nan,0.263622,0.999,0.999,0.999,0.999,0.95375,nan,0.999,0.001,nan,0.001,0.999,0.926456,0.998844,nan,nan,0.350121,0.999,nan,nan,0.999,nan,0.001,0.4664,0.999,0.999,0.999,nan,0.00546809,0.999
0.0780353,0.999,0.001,0.594865,0.469224,nan,nan,0.999,0.838431,0.999,0.999,0.899812,0.129043,0.724782,0.498853,0.999,0.890732,0.001,0.999,0.001,0.001,nan,0.001,0.999,0.999,0.999,0.999,0.997078,0.311736,0.726659,0.480581,0.999,0.942193,0.711895,nan,0.999,0.999,0.716081,0.001,0.999,0.944738,0.572309,0.993441,0.999,0.653097,0.999,0.539383,0.838851,0.999,0.999,0.996401,0.999
0.621725,0.999,0.999,0.18535,0.999,0.999,nan,0.999,0.686427,0.533843,0.00769321,0.00802458,nan,0.648986,0.999,0.999,0.999,0.98528,0.999,0.809323,0.264367,0.999,0.84322,0.999,0.919086,0.59646,nan,0.999,0.990424,0.999,0.999,0.96552,nan,0.001,0.999,0.193324,0.001,0.999,nan,0.999,0.993177,0.001,nan,0.170909,nan,0.802161,0.689599,0.999,0.999,0.658156,0.876706,0.999
0.974635,0.999,0.999,0.401956,0.999,0.478833,0.873611,0.999,0.991627,0.001,0.999,0.960592,0.822598,0.0612367,nan,nan,0.679855,0.979423,nan,0.999,0.00886162,0.999,0.999,0.630217,0.001,0.112189,0.999,0.784148,nan,0.999,0.235046,0.572365,0.367086,0.999,0.999,nan,nan,0.001,0.999,0.999,0.980409,0.999,0.999,0.999,0.291172,0.322077,0.999,0.998725,0.999,0.001,0.999,0.999
0.687144,nan,0.999,0.999,0.80919,0.344867,nan,0.496419,0.977171,0.652258,0.001,0.001,0.999,0.999,0.999,0.924004,0.902134,0.514802,nan,0.999,0.659807,0.931452,0.001,0.0616022,0.0937013,0.983368,0.00449859,0.999,nan,0.28973,0.999,0.422904,0.619677,0.998723,0.998656,0.219766,0.999,0.998841,0.918459,0.999,0.001,0.709062,0.999,0.909016,0.925426,0.792405,0.999,0.51855,0.999,0.999,nan,0.869222
0.001,0.890484,0.747989,nan,0.693639,0.999,nan,0.001,0.001,0.001,0.999,0.981808,0.999,0.941502,0.999,0.751496,0.931078,0.831686,0.999,0.130676,0.001,0.989868,nan,0.752322,0.999,0.999,0.999,0.4304,0.999,0.001,0.249246,0.67921,0.775373,0.673735,0.678481,0.999,0.252935,0.999,0.999,0.001,0.985426,0.999,nan,0.672388,0.999,0.754197,0.999,0.993528,0.40282,0.669597,0.999,nan
0.001,0.999,0.999,0.879235,0.999,0.0541282,0.999,0.999,0.988799,nan,0.270903,0.001,0.999,0.703434,0.999,0.001,0.582862,nan,0.001,0.998307,0.830814,nan,0.999,0.999,0.999,0.709688,0.8715,0.763445,0.291076,0.999,0.00843275,0.999,0.999,0.314829,nan,0.796506,0.999,nan,0.999,0.999,0.999,0.001,0.723639,0.999,0.999,0.999,0.999,0.999,0.001,0.999,0.00781235,0.999
0.999,0.999,0.826505,nan,0.999,nan,0.999,0.999,0.49613,0.999,0.001,0.39966,0.708302,0.999,0.999,0.999,0.995258,0.999,0.001,0.999,0.999,0.998745,0.999,0.999,0.189047,0.999,0.999,0.889629,0.001,0.7278,0.999,0.588194,0.999,0.892392,nan,0.601892,0.001,nan,nan,0.999,0.688493,0.976527,0.001,0.991115,0.999,0.828315,nan,0.982371,0.730672,0.999,0.999,0.986028
nan,0.772347,nan,0.00121326,0.730953,0.629572,0.001,0.458946,0.999,nan,0.716608,0.557652,0.999,0.999,0.0238994,0.777057,0.999,0.899837,0.028354,0.659215,0.331021,0.001,0.816528,0.999,0.999,0.950109,0.001,0.999,0.999,0.777063,0.999,0.999,0.999,0.922568,0.999,0.999,0.00835559,0.216167,0.888969,0.650413,nan,0.001,0.56405,0.999,0.999,0.001,0.838234,0.716406,0.999,0.723595,0.999,0.611133
0.999,0.0337463,0.999,0.999,0.999,0.946271,0.999,0.999,0.999,0.999,0.688635,0.999,0.999,0.999,0.765266,nan,0.999,0.001,0.908023,0.625695,0.001,0.850946,0.996794,nan,0.523744,0.999,0.5088,nan,0.998342,0.526029,0.999,0.912003,0.001,0.935822,0.965203,0.0036677,0.57179,0.843919,0.0514016,0.999,0.731589,0.999,0.990778,0.999,0.791847,0.001,nan,0.999,0.876566,0.999,0.928548,0.999
0.999,0.243859,0.999,nan,0.999,0.773168,0.999,0.999,0.575418,0.999,0.8447,0.160991,0.765235,0.999,0.001,0.999,0.998293,0.69233,0.999,0.465896,0.999,0.999,0.599968,nan,0.001,0.925876,0.999,nan,nan,0.001,0.999,nan,0.775613,0.999,nan,0.82902,nan,0.41204,0.196298,0.001,0.001,0.999,nan,0.640901,0.537072,0.999,0.001,0.999,0.00346057,0.001,0.979435,0.908686
0.999,0.999,0.999,0.246288,0.998921,0.802975,0.977751,nan,0.999,0.999,0.999,0.533924,0.99037,nan,0.468131,0.999,0.999,0.999,0.992304,0.999,0.7188,nan,0.711259,0.999,0.997545,0.001,0.999,0.999,0.991104,0.334059,0.999,0.999,0.491109,0.00104776,0.001,0.999,0.999,nan,nan,0.576037,0.766503,0.001,0.403308,0.563487,0.999,0.999,0.597039,0.001,0.999,0.999,0.999,0.973294
0.999,0.999,0.973487,0.999,0.999,0.845448,0.221761,nan,0.999,0.999,0.857125,0.999,0.999,0.999,0.813099,0.994193,nan,0.999,0.652328,0.295683,0.726362,0.924531,0.999,0.62651,0.561484,0.999,0.897503,0.999,0.999,0.999,0.001,0.966227,0.999,0.999,0.938354,0.0231284,0.674121,0.999,0.999,0.598741,0.75604,0.999,0.0291673,0.001,0.999,0.703563,0.999,0.999,0.999,0.373568,0.0564524,0.001
nan,nan,0.999,0.999,0.001,0.001,0.999,nan,0.816261,0.874041,0.001,0.0390023,0.112789,0.819929,0.564446,nan,0.999,nan,0.39518,0.999,0.618562,0.999,0.140802,0.999,nan,0.999,0.392104,0.001,nan,0.999,0.786296,0.698104,0.780807,nan,0.674346,0.494303,nan,nan,0.171185,0.682256,0.999,0.114153,0.999,0.659305,0.999,0.638253,0.945155,0.999,0.999,0.991552,0.948336,0.999
0.999,0.999,0.999,0.5585,0.86243,0.932425,0.437666,0.537658,0.999,0.999,0.299818,0.996162,0.226153,0.998759,nan,0.999,0.685306,0.638162,0.999,0.00135387,0.001,0.999,0.95616,0.001,0.189992,nan,0.385011,0.995484,0.999,0.45528,0.81144,0.788001,0.999,0.573252,0.898791,0.999,0.999,0.707321,nan,0.27583,0.999,0.999,0.999,0.987822,0.001,0.868305,0.999,0.544758,0.999,0.999,0.001,0.853671
0.999,0.001,0.800433,0.863429,0.001,0.940151,0.999,0.142984,0.644498,0.262312,0.999,0.999,0.999,0.999,0.999,0.5023,0.999,0.00227056,0.455926,0.999,0.28315,0.001,0.999,0.001,0.961259,0.997113,nan,0.999,0.999,0.880018,0.999,0.0179652,0.999,0.118282,nan,0.297222,0.987026,0.001,0.999,0.471493,0.001,0.93858,0.0521618,0.999,0.999,0.999,0.001,0.786451,0.001,0.999,0.999,0.647251
0.824599,0.999,0.999,0.999,0.999,0.594531,0.502317,0.689784,0.001,0.377929,0.999,0.999,nan,0.749766,0.604326,0.244959,nan,0.999,0.999,0.001,0.705434,nan,0.001,0.001,0.999,0.971957,0.999,0.001,0.548289,0.999,nan,0.999,0.001,0.999,0.00994438,0.933447,nan,0.999,0.514986,nan,0.999,0.918688,0.0248221,0.988883,0.999,0.948906,0.990201,0.024656,0.56583,0.001,0.999,0.882133
0.001,0.999,nan,0.895328,0.357265,0.999,0.001,0.999,0.931079,0.984976,0.278065,0.999,0.999,0.809081,0.602958,0.001,0.920923,0.405731,0.660658,0.999,0.901579,0.790681,0.999,0.999,0.414719,0.556863,0.999,0.999,0.999,0.988716,0.001,0.999,0.999,0.00513319,0.0557826,0.975397,0.001,nan,0.523769,0.658188,0.999,0.925415,0.001,0.542047,0.968185,0.405649,nan,0.999,0.999,0.999,0.323525,0.999
0.999,0.999,0.691748,0.001,0.001,0.865311,0.999,0.999,0.0875765,0.999,0.948062,nan,0.126716,0.001,0.538943,0.999,0.498798,0.610334,0.001,0.613639,nan,0.993799,0.699086,0.001,0.001,0.999,0.999,0.999,0.768427,0.562307,0.982574,0.719637,0.591551,0.694249,0.001,0.73164,0.550113,nan,0.999,0.977707,0.0313527,0.999,nan,nan,0.999,0.761163,0.999,0.999,0.745247,nan,0.971716,0.999
0.997555,0.620209,0.97216,nan,0.183742,0.612445,0.636828,0.314574,0.31077,0.993346,0.999,0.646108,0.935727,0.999,0.999,0.595034,0.483887,nan,0.400134,0.999,0.927413,0.0581828,0.400833,0.983669,0.999,0.622275,0.911405,0.751882,0.999,0.993865,0.001,0.999,0.714687,0.999,0.935333,nan,0.999,0.999,0.946285,0.232399,0.999,0.999,0.386274,0.65935,0.999,0.00134646,0.51575,0.999,0.999,0.999,0.001,0.999
0.999,0.259558,0.001,0.976304,nan,0.001,0.999,0.999,0.999,0.962337,0.999,0.001,0.00161186,0.00925034,0.508534,0.990582,0.001,0.999,0.767315,nan,0.47306,nan,0.999,0.887047,0.999,0.793097,0.668065,0.222769,0.176287,nan,0.829863,0.001,0.999,0.999,0.999,0.999,0.988909,0.999,0.001,0.001,0.571153,0.999,0.999,0.999,0.001,0.001,0.999,0.999,nan,0.999,0.001,0.001
0.951255,0.999,0.999,0.961282,nan,0.512982,0.999,0.602112,0.001,0.999,0.001,0.0391198,0.999,0.999,0.999,0.811753,nan,nan,0.874223,0.987015,0.381058,0.999,0.999,0.001,0.001,0.999,nan,0.999,0.420217,nan,0.208696,0.587336,nan,0.999,0.716227,0.999,nan,nan,0.416691,0.999,0.001,0.999,0.999,0.999,0.001,0.999,0.999,0.0936518,0.988293,0.999,nan,0.999
0.76699,0.999,0.999,0.001,0.110293,0.999,0.999,0.999,0.999,0.612595,0.780589,0.999,0.999,0.998747,0.978704,0.999,0.001,0.999,0.76289,0.669905,0.001,0.389058,0.999,0.999,0.595611,0.613291,0.816158,0.999,0.150829,0.467212,0.141361,0.307014,0.999,0.945289,0.814145,nan,0.180158,0.627096,0.001,0.582681,nan,0.999,0.139757,0.999,nan,0.999,0.696762,0.607621,0.001,0.999,0.99761,0.001
0.999,0.407639,nan,0.688804,0.916134,0.999,0.670519,0.001,0.983822,0.841348,0.849304,0.999,0.344889,0.740723,0.578682,0.621922,0.999,0.998494,0.542217,0.97073,0.424678,0.999,0.70501,0.933923,0.001,0.942045,0.999,nan,0.999,0.001,0.942226,nan,0.999,0.999,0.999,nan,nan,0.0098924,0.509332,0.0364007,0.929535,0.999,0.647019,0.75325,0.999,0.999,0.456873,0.796688,0.0310331,0.937005,0.767293,nan
0.999,0.364668,0.001,0.989682,0.472519,nan,0.999,0.999,0.334265,0.531057,0.829951,0.999,0.813678,0.993842,nan,0.910163,0.999,0.582693,0.999,0.999,0.999,0.999,0.999,0.882699,0.999,0.947328,0.295334,0.001,0.999,0.001,0.819913,0.698488,0.994688,0.999,0.999,0.902221,0.999,0.999,0.947985,0.329259,0.999,0.214017,0.216971,0.001,0.627613,nan,nan,0.999,0.551607,nan,0.497549,nan
0.556369,0.999,0.64465,0.0271505,0.578337,0.53658,0.999,0.999,0.0249777,0.999,nan,nan,0.999,0.965239,0.999,0.801983,0.999,0.995758,0.872196,0.70676,0.623875,0.001,0.999,0.999,0.999,nan,0.999,0.999,0.001,0.999,0.999,0.639824,0.921913,0.001,0.999,0.884577,0.001,0.58168,0.999,0.999,0.0607183,0.710824,0.999,0.00418494,0.965212,0.542802,0.999,nan,0.291733,0.0685357,nan,0.990771
0.207624,0.999,0.998573,0.999,0.001,0.999,0.001,0.999,0.999,0.00627898,0.001,nan,0.347297,0.999,0.999,nan,0.001,0.999,0.999,0.999,0.999,0.001,0.999,0.346425,nan,0.625294,0.993264,0.001,0.001,0.999,0.999,0.671571,0.999,0.999,0.999,0.00667804,0.999,nan,0.999,0.999,0.999,0.999,0.0954154,0.999,0.999,0.999,nan,0.70575,0.001,0.001,0.353918,0.940524
0.888816,0.883637,0.159465,nan,0.001,0.67776,0.001,0.864377,0.999,0.0284098,0.811053,0.999,0.919711,0.999,0.999,0.999,0.001,0.531706,0.858918,0.715298,0.6053,0.999,0.001,0.524387,0.178969,0.263558,0.999,0.999,0.999,0.999,0.999,0.001,0.964114,0.999,0.915141,0.852604,0.999,0.999,0.999,0.999,0.001,0.0561997,0.999,nan,0.970163,0.001,0.999,0.873164,0.001,0.001,0.999,0.7286
0.999,0.558342,0.97335,nan,0.001,0.999,0.999,0.001,nan,0.999,nan,0.999,0.465526,nan,0.001,0.999,0.999,0.998576,nan,nan,0.999,nan,0.001,0.999,0.999,0.0241733,0.0244642,0.999,0.951688,0.999,0.939788,0.146048,0.983184,0.718606,0.609083,0.001,0.640133,0.515582,0.936227,nan,0.94845,0.0286015,0.721982,0.0653059,0.999,0.609211,0.7278,0.936658,nan,0.619199,0.339404,0.999
0.996172,0.19076,0.999,0.999,0.0643006,nan,0.999,0.001,0.001,0.922425,0.0504222,nan,0.999,0.0579894,nan,0.999,0.999,0.999,0.927483,0.999,0.999,0.521671,0.932947,0.999,0.332155,0.999,0.999,0.999,0.999,0.00480711,0.382654,0.21865,0.196683,0.350049,0.999,0.001,0.0511553,0.973886,0.999,0.0146586,0.001,0.131046,0.925271,0.999,0.996179,0.218201,0.857802,0.018492,0.999,0.999,0.999,nan
0.844968,0.999,0.001,0.965021,0.832654,0.999,0.56089,0.521843,0.001,nan,0.998288,0.358808,0.991647,0.964537,0.999,0.999,0.574109,0.999,0.997226,nan,0.999,0.999,0.720261,0.999,0.103114,0.999,0.999,0.999,0.999,0.999,0.999,nan,0.768779,0.999,0.993898,0.884884,0.808831,0.995068,0.999,0.999,0.001,0.999,0.959894,0.001,0.920152,0.773522,0.999,0.999,0.00416873,0.618875,0.999,0.453157
0.718578,0.99056,0.999,0.057428,0.00304839,0.495963,0.001,0.0108585,0.999,0.999,0.001,nan,0.001,nan,0.787342,nan,0.598625,0.999,0.400185,0.999,0.750957,0.999,nan,0.998268,0.001,0.282781,0.970608,0.454946,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.001,0.999,0.58497,0.239425,0.999,0.999,0.668499,nan,0.999,0.999,0.999,0.999,0.999,0.594342,0.488288,0.999,0.603433
0.936007,0.999,0.996074,nan,0.945054,0.845496,0.878853,0.999,0.0852821,0.001,0.999,0.001,0.999,0.999,0.182893,0.999,0.999,0.422407,0.878531,0.776279,0.999,0.001,0.886676,0.001,0.64909,0.001,0.414623,0.999,0.990955,0.978166,0.999,0.494133,0.001,0.001,0.45632,0.00125629,0.999,0.999,0.999,0.549737,0.999,0.001,0.999,0.72876,nan,0.4178,0.996791,0.0160913,0.0132832,0.988618,0.999,0.999
0.862877,0.999,0.858589,0.480845,0.001,0.999,0.999,0.001,0.001,0.154237,0.997724,0.001,nan,0.999,0.219469,0.680378,0.527384,0.214626,0.861638,0.999,nan,0.377671,0.983225,0.001,0.999,0.98267,nan,0.999,0.999,0.999,0.999,0.999,0.60558,0.999,0.999,0.579246,0.187304,0.652888,0.826073,0.999,0.001,0.999,0.683564,0.869775,0.689803,0.001,0.999,0.999,0.299007,0.722781,0.471778,0.999
0.986225,0.334929,0.430393,0.999,nan,0.999,0.999,nan,0.998933,0.0208891,0.00672002,0.964858,0.999,nan,0.70238,0.999,0.999,0.640897,0.999,0.999,0.674821,0.001,0.999,0.758899,0.001,0.953678,0.999,0.999,0.999,nan,0.999,0.999,0.999,0.999,0.167767,0.999,nan,0.999,0.730979,0.431208,0.001,0.999,0.001,0.999,0.941421,0.999,0.001,0.999,0.979798,0.280939,0.95932,0.994133
nan,0.665951,0.288438,0.257269,0.999,0.838423,nan,0.999,0.999,0.55366,0.999,nan,0.911976,0.783843,0.999,0.137662,0.87905,0.999,0.999,0.642924,0.999,0.264638,0.999,0.723147,0.999,0.0322869,0.999,0.999,0.512517,0.491922,0.999,0.999,0.481297,0.453439,nan,0.98781,nan,0.282338,0.001,0.001,0.001,0.129916,0.999,0.999,0.932804,0.933738,0.886225,0.999,0.52776,0.952939,0.001,0.001
0.999,0.999,0.999,0.001,0.989699,0.999,nan,0.001,0.544634,0.001,nan,0.001,nan,0.999,0.158699,0.28843,0.999,0.993946,nan,0.990663,0.686273,0.999,0.778617,0.233573,nan,0.346194,0.999,0.981803,0.0880153,0.00160022,0.993902,0.999,0.237062,0.962225,nan,0.999,0.882529,0.99522,0.151976,0.0198406,0.67652,0.001,nan,0.0325007,0.120676,0.765214,0.001,0.97601,0.639095,0.001,nan,0.969963
